Temperature,Rainfall,Humidity,Moisture,Crop 
22,342,67,384,Rice
13,62,78,488,Tomato
24,78,55,409,Wheat
6,50,64,398,Barley
22,81,32,371,chile
26,314,77,427,Rice
14,111,79,609,Tomato
22,87,53,411,Wheat
22,45,60,415,Barley
19,94,34,307,chile
21,226,78,401,Rice
14,131,83,451,Tomato
22,54,53,415,Wheat
21,46,60,386,Barley
19,114,32,349,chile
23,253,69,418,Rice
16,67,81,517,Tomato
21,36,51,441,Wheat
14,39,68,421,Barley
26,82,30,364,chile
23,280,68,420,Rice
14,114,90,558,Tomato
22,57,53,448,Wheat
6,42,70,396,Barley
25,92,35,383,chile
25,192,79,386,Rice
14,116,83,606,Tomato
23,36,54,401,Wheat
20,40,68,418,Barley
18,94,35,388,chile
21,195,62,408,Rice
15,90,86,502,Tomato
23,100,54,401,Wheat
13,47,68,421,Barley
26,84,35,323,chile
27,211,78,402,Rice
13,110,90,543,Tomato
22,78,52,436,Wheat
5,39,60,381,Barley
23,92,34,363,chile
21,299,79,405,Rice
13,97,76,520,Tomato
21,95,50,406,Wheat
7,44,60,386,Barley
24,102,35,379,chile
22,276,61,407,Rice
15,131,85,637,Tomato
24,91,57,433,Wheat
8,47,62,393,Barley
24,88,32,346,chile
25,176,78,409,Rice
13,84,79,625,Tomato
22,100,54,438,Wheat
27,39,66,410,Barley
22,100,32,316,chile
24,178,67,429,Rice
14,123,86,605,Tomato
22,39,56,404,Wheat
7,45,70,422,Barley
22,88,36,352,chile
21,346,63,403,Rice
14,141,78,624,Tomato
22,52,52,404,Wheat
8,50,65,394,Barley
25,110,37,363,chile
24,196,66,418,Rice
14,147,81,487,Tomato
22,93,58,425,Wheat
13,50,63,417,Barley
24,89,32,312,chile
26,207,69,413,Rice
15,82,90,585,Tomato
22,63,60,412,Wheat
6,49,68,384,Barley
23,89,38,374,chile
22,261,79,426,Rice
13,100,75,485,Tomato
24,90,52,421,Wheat
24,49,66,393,Barley
23,98,34,300,chile
22,219,73,415,Rice
13,96,88,473,Tomato
24,62,51,405,Wheat
11,46,64,406,Barley
25,92,30,383,chile
27,256,64,399,Rice
16,127,81,648,Tomato
23,62,50,420,Wheat
5,50,64,380,Barley
19,99,37,378,chile
23,195,61,429,Rice
16,110,88,566,Tomato
23,35,55,440,Wheat
12,43,67,422,Barley
25,106,35,320,chile
27,211,70,407,Rice
15,101,86,517,Tomato
22,91,57,414,Wheat
26,50,66,390,Barley
22,119,30,344,chile
22,202,73,405,Rice
14,95,86,450,Tomato
21,100,51,432,Wheat
26,50,64,426,Barley
24,81,31,342,chile
23,340,79,394,Rice
14,117,83,522,Tomato
21,43,54,433,Wheat
9,40,61,413,Barley
20,103,38,331,chile
22,257,69,396,Rice
15,70,79,618,Tomato
24,59,53,450,Wheat
13,43,62,429,Barley
20,100,38,370,chile
27,323,76,412,Rice
14,96,84,630,Tomato
21,76,58,447,Wheat
21,48,64,411,Barley
23,93,40,395,chile
23,222,71,409,Rice
16,124,89,584,Tomato
23,90,54,446,Wheat
8,43,64,397,Barley
19,111,36,309,chile
23,265,63,424,Rice
14,107,83,474,Tomato
21,89,54,420,Wheat
21,43,64,403,Barley
22,103,32,342,chile
22,224,62,428,Rice
14,141,75,585,Tomato
21,95,53,415,Wheat
26,46,67,428,Barley
25,109,31,376,chile
24,244,67,391,Rice
15,84,80,535,Tomato
21,95,57,408,Wheat
26,50,70,429,Barley
26,93,34,334,chile
26,239,66,420,Rice
16,139,80,507,Tomato
21,56,54,402,Wheat
20,46,62,383,Barley
25,85,37,397,chile
24,279,67,396,Rice
13,126,90,574,Tomato
21,63,51,448,Wheat
21,49,60,382,Barley
23,109,35,348,chile
22,251,72,412,Rice
14,108,84,571,Tomato
24,69,56,439,Wheat
15,44,64,425,Barley
26,107,37,342,chile
24,200,68,386,Rice
15,72,89,546,Tomato
21,53,59,432,Wheat
9,48,64,418,Barley
18,93,34,380,chile
26,216,63,410,Rice
14,148,88,474,Tomato
22,69,52,449,Wheat
19,44,67,413,Barley
20,92,31,383,chile
25,184,76,407,Rice
13,139,76,544,Tomato
23,69,50,414,Wheat
25,46,60,386,Barley
21,108,40,383,chile
24,344,76,424,Rice
13,110,81,539,Tomato
24,85,58,420,Wheat
11,50,61,398,Barley
23,94,36,341,chile
24,211,64,385,Rice
13,71,85,636,Tomato
21,66,53,445,Wheat
22,49,64,391,Barley
22,103,33,308,chile
25,325,76,392,Rice
13,61,83,584,Tomato
21,89,54,439,Wheat
9,44,68,424,Barley
19,82,37,342,chile
23,281,71,391,Rice
13,104,81,561,Tomato
21,79,60,405,Wheat
20,47,66,415,Barley
22,84,36,304,chile
25,266,68,422,Rice
16,108,76,531,Tomato
21,75,50,412,Wheat
10,49,61,384,Barley
19,82,36,316,chile
24,332,69,403,Rice
13,109,86,508,Tomato
23,44,59,409,Wheat
19,50,61,390,Barley
23,99,32,371,chile
27,300,76,392,Rice
14,109,83,561,Tomato
24,46,53,409,Wheat
16,48,66,383,Barley
25,112,35,399,chile
25,317,61,409,Rice
13,94,80,504,Tomato
24,61,60,447,Wheat
17,49,63,428,Barley
20,90,33,306,chile
27,292,65,414,Rice
15,63,75,643,Tomato
24,62,58,405,Wheat
20,46,62,424,Barley
26,95,38,399,chile
26,272,74,410,Rice
16,113,87,591,Tomato
23,77,50,444,Wheat
26,50,69,414,Barley
22,110,38,377,chile
22,204,73,398,Rice
15,108,80,537,Tomato
23,95,52,403,Wheat
6,41,60,402,Barley
20,99,31,325,chile
22,330,74,397,Rice
13,126,77,490,Tomato
22,35,58,424,Wheat
19,42,65,425,Barley
24,111,36,301,chile
27,262,72,404,Rice
14,81,90,537,Tomato
23,68,57,449,Wheat
17,45,67,381,Barley
22,104,40,315,chile
25,196,60,421,Rice
16,71,78,457,Tomato
24,30,56,431,Wheat
18,42,66,425,Barley
26,80,38,321,chile
21,226,60,430,Rice
16,67,81,463,Tomato
21,34,55,412,Wheat
11,40,63,428,Barley
22,115,30,389,chile
22,255,79,415,Rice
13,66,77,641,Tomato
24,32,53,446,Wheat
24,43,63,390,Barley
25,90,31,339,chile
26,349,75,416,Rice
16,79,83,501,Tomato
24,85,54,431,Wheat
11,46,65,416,Barley
22,103,40,346,chile
23,234,80,419,Rice
16,107,84,451,Tomato
24,96,50,404,Wheat
27,49,64,410,Barley
26,106,32,358,chile
23,239,75,390,Rice
14,145,81,619,Tomato
21,97,55,420,Wheat
6,42,67,380,Barley
18,80,39,315,chile
23,181,78,395,Rice
16,127,81,642,Tomato
21,35,56,425,Wheat
17,42,63,409,Barley
19,94,40,400,chile
22,319,76,411,Rice
14,139,89,649,Tomato
23,57,57,420,Wheat
26,48,70,418,Barley
25,89,38,394,chile
25,278,77,415,Rice
15,122,80,608,Tomato
24,62,53,444,Wheat
27,42,60,416,Barley
18,115,32,375,chile
22,339,60,420,Rice
15,134,76,538,Tomato
24,72,54,413,Wheat
16,43,68,382,Barley
18,114,32,332,chile
21,328,75,425,Rice
13,84,87,647,Tomato
23,44,55,415,Wheat
13,48,66,395,Barley
19,84,39,372,chile
22,262,77,401,Rice
13,143,75,457,Tomato
21,30,57,407,Wheat
12,41,65,390,Barley
24,95,37,325,chile
26,269,66,406,Rice
13,80,83,633,Tomato
21,53,59,410,Wheat
17,48,66,416,Barley
21,109,31,327,chile
23,308,70,409,Rice
15,117,80,521,Tomato
23,100,53,439,Wheat
6,40,60,385,Barley
20,117,40,384,chile
27,230,61,390,Rice
16,102,84,608,Tomato
24,78,55,402,Wheat
11,42,66,429,Barley
24,106,34,358,chile
22,239,68,415,Rice
13,123,84,481,Tomato
24,44,58,420,Wheat
14,41,61,396,Barley
20,120,34,300,chile
27,252,71,429,Rice
15,140,82,649,Tomato
23,85,53,422,Wheat
12,44,61,430,Barley
18,104,38,381,chile
24,289,78,407,Rice
14,139,76,555,Tomato
21,32,60,446,Wheat
11,40,69,384,Barley
22,120,30,356,chile
21,217,72,393,Rice
15,90,83,472,Tomato
23,95,53,423,Wheat
25,48,60,407,Barley
20,106,35,398,chile
26,275,72,391,Rice
13,76,83,557,Tomato
21,40,57,400,Wheat
20,39,67,383,Barley
18,92,31,393,chile
26,306,63,414,Rice
14,106,82,460,Tomato
23,43,58,412,Wheat
12,50,60,385,Barley
19,116,38,339,chile
26,200,69,392,Rice
13,90,88,628,Tomato
24,41,59,429,Wheat
27,49,70,387,Barley
22,81,35,311,chile
25,187,71,402,Rice
15,62,76,596,Tomato
21,45,59,441,Wheat
15,41,60,416,Barley
22,83,35,377,chile
26,185,68,389,Rice
14,131,88,562,Tomato
21,38,50,443,Wheat
18,43,60,426,Barley
20,112,36,382,chile
26,214,80,391,Rice
13,100,90,593,Tomato
24,37,58,417,Wheat
6,41,67,407,Barley
18,98,39,338,chile
26,336,66,404,Rice
16,79,84,500,Tomato
23,77,58,411,Wheat
9,42,60,427,Barley
26,88,37,314,chile
23,180,64,403,Rice
16,91,80,509,Tomato
24,56,50,433,Wheat
26,43,60,412,Barley
25,106,38,332,chile
24,290,69,417,Rice
13,129,86,635,Tomato
24,58,60,409,Wheat
12,40,69,404,Barley
23,90,37,383,chile
26,222,77,402,Rice
13,147,79,624,Tomato
22,52,54,433,Wheat
7,41,65,391,Barley
21,96,38,386,chile
24,276,77,404,Rice
16,117,90,469,Tomato
24,43,60,410,Wheat
25,39,60,398,Barley
24,82,35,354,chile
22,324,70,412,Rice
15,146,78,637,Tomato
23,55,50,448,Wheat
18,48,69,390,Barley
25,119,37,332,chile
24,283,74,416,Rice
13,129,83,605,Tomato
24,41,53,407,Wheat
20,45,63,388,Barley
18,108,36,315,chile
25,188,79,424,Rice
13,92,75,621,Tomato
23,56,59,400,Wheat
13,50,65,402,Barley
22,113,39,365,chile
26,268,78,416,Rice
14,123,88,635,Tomato
21,47,60,413,Wheat
10,48,67,404,Barley
22,108,33,344,chile
22,267,63,404,Rice
16,128,83,469,Tomato
22,73,55,418,Wheat
12,43,69,421,Barley
18,115,31,313,chile
23,224,68,398,Rice
16,102,85,547,Tomato
24,79,57,421,Wheat
26,41,66,404,Barley
25,115,31,376,chile
22,346,74,415,Rice
15,131,84,540,Tomato
21,80,57,401,Wheat
10,45,65,396,Barley
24,90,31,345,chile
26,187,65,417,Rice
16,87,81,487,Tomato
21,90,57,444,Wheat
14,44,63,411,Barley
25,114,39,386,chile
25,224,76,402,Rice
16,85,82,530,Tomato
22,89,56,411,Wheat
15,49,69,416,Barley
21,84,35,302,chile
22,208,64,393,Rice
13,121,87,597,Tomato
24,35,50,441,Wheat
19,42,66,423,Barley
21,99,35,306,chile
21,183,74,406,Rice
15,71,75,646,Tomato
22,55,53,430,Wheat
13,47,60,407,Barley
23,106,40,341,chile
27,211,70,408,Rice
13,95,89,522,Tomato
24,49,60,427,Wheat
8,39,63,395,Barley
26,106,38,347,chile
27,323,77,395,Rice
16,76,81,528,Tomato
23,36,54,439,Wheat
9,46,69,408,Barley
24,92,34,383,chile
26,227,77,414,Rice
14,69,84,552,Tomato
24,69,55,403,Wheat
10,45,66,388,Barley
25,116,36,310,chile
27,288,63,430,Rice
16,98,85,626,Tomato
21,37,55,404,Wheat
21,42,69,410,Barley
22,118,33,315,chile
24,316,69,384,Rice
16,80,84,553,Tomato
22,45,59,444,Wheat
14,50,70,388,Barley
24,99,31,380,chile
21,205,62,430,Rice
14,122,77,598,Tomato
24,46,53,415,Wheat
16,47,64,390,Barley
21,92,31,375,chile
21,255,60,402,Rice
13,60,83,487,Tomato
21,30,57,426,Wheat
7,41,68,381,Barley
25,82,31,317,chile
27,260,79,400,Rice
14,94,76,545,Tomato
23,71,54,409,Wheat
6,42,69,426,Barley
25,80,32,366,chile
26,244,74,420,Rice
14,71,84,483,Tomato
22,76,50,424,Wheat
6,43,60,409,Barley
20,113,40,359,chile
22,297,76,408,Rice
14,68,83,573,Tomato
22,58,59,432,Wheat
8,47,64,395,Barley
25,107,36,400,chile
22,231,78,404,Rice
16,73,81,635,Tomato
23,59,55,419,Wheat
11,48,65,398,Barley
20,82,33,380,chile
21,279,69,384,Rice
14,130,88,532,Tomato
21,70,60,442,Wheat
11,45,65,427,Barley
23,117,34,316,chile
24,327,76,399,Rice
16,132,77,607,Tomato
22,37,58,400,Wheat
18,42,67,416,Barley
25,109,35,390,chile
26,202,61,383,Rice
16,143,86,520,Tomato
22,70,57,419,Wheat
17,43,66,388,Barley
23,115,33,359,chile
25,180,61,406,Rice
14,138,84,472,Tomato
24,94,52,421,Wheat
8,45,68,428,Barley
22,118,38,325,chile
26,348,70,430,Rice
15,95,77,538,Tomato
23,70,58,449,Wheat
13,48,62,423,Barley
19,114,32,311,chile
23,180,75,410,Rice
14,144,89,637,Tomato
24,38,56,438,Wheat
15,40,62,384,Barley
25,102,33,346,chile
27,210,67,414,Rice
15,97,75,622,Tomato
22,50,59,414,Wheat
22,46,60,410,Barley
19,118,37,303,chile
23,222,62,418,Rice
15,103,87,482,Tomato
21,59,55,429,Wheat
27,45,60,391,Barley
22,85,39,337,chile
27,319,69,400,Rice
16,63,88,630,Tomato
24,81,50,400,Wheat
20,50,70,418,Barley
20,115,33,367,chile
25,297,63,404,Rice
13,121,78,565,Tomato
23,84,59,417,Wheat
5,39,67,402,Barley
18,110,40,321,chile
25,179,74,428,Rice
13,74,75,530,Tomato
21,30,50,438,Wheat
21,43,67,395,Barley
22,120,37,302,chile
24,276,64,427,Rice
13,72,88,458,Tomato
22,48,51,412,Wheat
13,39,62,415,Barley
25,93,31,388,chile
22,281,78,413,Rice
16,90,90,624,Tomato
22,92,50,423,Wheat
15,42,68,391,Barley
22,120,30,399,chile
24,277,65,394,Rice
13,65,89,451,Tomato
21,48,50,429,Wheat
18,50,64,408,Barley
20,83,36,335,chile
21,205,74,402,Rice
16,61,78,611,Tomato
24,87,58,422,Wheat
23,46,68,382,Barley
19,104,39,338,chile
24,309,62,421,Rice
13,123,83,609,Tomato
23,49,57,435,Wheat
21,46,69,428,Barley
21,93,37,338,chile
27,212,78,412,Rice
14,133,83,595,Tomato
24,82,52,445,Wheat
15,47,69,424,Barley
25,95,38,320,chile
23,233,70,406,Rice
14,111,90,554,Tomato
23,97,54,439,Wheat
8,41,66,408,Barley
21,94,32,348,chile
26,250,68,402,Rice
15,148,85,595,Tomato
22,44,51,419,Wheat
5,39,63,423,Barley
25,85,38,301,chile
27,341,65,396,Rice
13,146,76,519,Tomato
24,90,59,427,Wheat
11,47,64,384,Barley
23,120,32,348,chile
26,294,67,405,Rice
13,74,82,548,Tomato
21,31,58,433,Wheat
8,39,62,385,Barley
20,97,38,330,chile
22,180,72,412,Rice
15,106,80,516,Tomato
24,34,57,421,Wheat
23,50,65,385,Barley
19,110,32,392,chile
23,298,61,384,Rice
16,103,81,506,Tomato
23,74,51,434,Wheat
7,47,68,398,Barley
26,120,35,347,chile
25,206,78,385,Rice
15,100,89,506,Tomato
22,82,50,448,Wheat
7,42,68,394,Barley
20,103,32,372,chile
27,248,68,401,Rice
13,88,88,609,Tomato
24,69,60,450,Wheat
13,47,66,387,Barley
21,86,34,301,chile
22,295,71,418,Rice
16,106,76,501,Tomato
23,36,55,431,Wheat
8,47,66,390,Barley
19,110,35,355,chile
26,207,66,408,Rice
13,60,79,616,Tomato
24,50,52,407,Wheat
11,40,60,401,Barley
24,115,40,391,chile
25,214,68,421,Rice
14,66,76,638,Tomato
21,70,60,402,Wheat
13,43,63,421,Barley
21,97,37,366,chile
22,235,71,396,Rice
16,138,82,479,Tomato
21,84,55,415,Wheat
25,43,61,418,Barley
20,114,35,310,chile
26,254,74,425,Rice
13,109,86,459,Tomato
24,81,55,416,Wheat
15,41,63,403,Barley
26,112,39,394,chile
27,248,71,399,Rice
15,74,87,590,Tomato
23,68,53,402,Wheat
12,46,66,429,Barley
21,116,40,396,chile
25,348,77,426,Rice
14,141,75,453,Tomato
24,34,54,410,Wheat
16,44,67,418,Barley
22,118,31,311,chile
22,190,68,412,Rice
16,127,77,633,Tomato
24,77,58,443,Wheat
22,49,70,400,Barley
23,118,38,356,chile
23,245,63,408,Rice
13,77,83,631,Tomato
24,56,55,400,Wheat
6,39,61,427,Barley
23,98,30,346,chile
24,240,71,429,Rice
16,133,82,485,Tomato
23,82,52,440,Wheat
11,39,65,382,Barley
20,110,40,388,chile
22,243,75,395,Rice
13,123,87,473,Tomato
23,100,56,425,Wheat
6,41,60,382,Barley
19,87,33,400,chile
22,345,78,389,Rice
14,75,81,635,Tomato
24,56,52,411,Wheat
10,41,70,393,Barley
20,102,30,303,chile
22,194,65,422,Rice
15,136,85,591,Tomato
22,56,58,437,Wheat
16,44,70,386,Barley
25,88,31,376,chile
21,303,71,392,Rice
14,130,86,563,Tomato
21,78,54,417,Wheat
16,39,64,398,Barley
26,114,32,313,chile
25,206,78,395,Rice
14,95,81,541,Tomato
21,69,55,401,Wheat
15,50,63,404,Barley
25,114,38,354,chile
26,198,67,385,Rice
13,62,88,509,Tomato
24,90,56,425,Wheat
10,50,70,399,Barley
19,93,40,337,chile
26,268,63,395,Rice
15,123,78,613,Tomato
21,82,52,415,Wheat
19,45,65,429,Barley
25,85,35,358,chile
23,271,71,389,Rice
13,111,82,583,Tomato
24,70,54,444,Wheat
20,43,65,426,Barley
18,91,33,301,chile
25,276,73,397,Rice
14,85,75,456,Tomato
23,89,59,424,Wheat
15,42,63,418,Barley
20,108,30,325,chile
21,296,75,420,Rice
15,148,87,643,Tomato
24,54,50,428,Wheat
6,41,70,425,Barley
21,118,31,350,chile
24,299,80,412,Rice
14,127,82,615,Tomato
21,98,57,417,Wheat
25,48,62,399,Barley
25,99,39,387,chile
24,308,79,392,Rice
13,115,84,549,Tomato
23,46,58,435,Wheat
11,48,67,409,Barley
23,98,33,329,chile
26,294,72,411,Rice
16,97,90,506,Tomato
22,84,55,436,Wheat
18,42,69,425,Barley
20,86,34,398,chile
25,268,65,424,Rice
16,150,90,597,Tomato
22,64,60,424,Wheat
10,42,64,404,Barley
24,118,31,381,chile
23,342,72,391,Rice
14,142,75,546,Tomato
21,98,58,412,Wheat
27,41,68,425,Barley
23,97,35,307,chile
27,193,65,415,Rice
14,71,90,586,Tomato
24,48,51,413,Wheat
23,50,63,400,Barley
21,110,36,396,chile
22,267,67,417,Rice
15,79,78,589,Tomato
22,30,54,408,Wheat
11,40,63,412,Barley
26,118,37,344,chile
26,221,71,393,Rice
14,90,82,593,Tomato
21,98,50,430,Wheat
27,44,60,422,Barley
24,118,34,308,chile
26,241,63,388,Rice
15,94,79,580,Tomato
24,49,56,422,Wheat
23,50,63,408,Barley
19,94,40,316,chile
27,258,60,428,Rice
14,63,76,529,Tomato
23,64,60,421,Wheat
25,39,61,380,Barley
20,86,40,379,chile
22,227,76,425,Rice
14,116,79,644,Tomato
21,73,54,449,Wheat
15,49,65,429,Barley
24,103,40,349,chile
24,255,78,412,Rice
14,144,77,642,Tomato
21,61,52,427,Wheat
13,43,61,404,Barley
23,85,38,349,chile
21,234,74,424,Rice
13,79,75,471,Tomato
22,52,56,416,Wheat
18,40,63,396,Barley
21,95,39,329,chile
21,224,66,416,Rice
15,99,90,632,Tomato
24,67,55,437,Wheat
12,50,64,430,Barley
21,83,31,377,chile
21,268,69,393,Rice
14,125,75,459,Tomato
21,62,54,431,Wheat
18,40,70,388,Barley
19,119,40,387,chile
26,294,70,424,Rice
13,64,79,485,Tomato
21,84,60,413,Wheat
23,40,61,409,Barley
22,118,35,352,chile
27,298,63,400,Rice
13,134,87,523,Tomato
23,72,50,424,Wheat
17,39,69,387,Barley
21,101,35,327,chile
22,181,74,407,Rice
13,114,85,631,Tomato
23,33,55,440,Wheat
19,50,70,410,Barley
22,92,37,329,chile
27,287,79,405,Rice
16,106,90,487,Tomato
21,46,58,437,Wheat
8,49,60,427,Barley
25,87,34,396,chile
22,199,76,429,Rice
13,91,80,501,Tomato
22,36,56,417,Wheat
14,42,63,388,Barley
26,112,30,356,chile
24,302,71,418,Rice
13,92,81,566,Tomato
23,74,52,440,Wheat
18,44,69,424,Barley
25,90,31,342,chile
21,268,68,429,Rice
13,111,83,632,Tomato
24,90,60,422,Wheat
15,45,61,397,Barley
21,99,36,354,chile
24,275,75,394,Rice
14,95,75,575,Tomato
23,74,50,417,Wheat
19,39,62,415,Barley
25,81,40,326,chile
24,270,75,417,Rice
14,105,76,563,Tomato
22,72,52,441,Wheat
6,42,60,416,Barley
19,86,39,314,chile
22,303,64,385,Rice
16,86,79,466,Tomato
21,47,51,421,Wheat
17,48,63,417,Barley
22,90,37,377,chile
23,321,65,398,Rice
16,121,77,484,Tomato
23,94,51,425,Wheat
27,46,65,382,Barley
23,119,32,320,chile
26,284,80,413,Rice
14,84,86,594,Tomato
24,54,53,441,Wheat
5,47,67,383,Barley
25,94,37,300,chile
27,350,68,414,Rice
16,62,82,541,Tomato
24,97,50,422,Wheat
20,42,61,381,Barley
24,100,34,360,chile
27,265,70,384,Rice
16,64,81,496,Tomato
21,51,52,440,Wheat
21,42,60,416,Barley
24,111,38,307,chile
22,321,60,412,Rice
15,68,84,477,Tomato
23,71,57,415,Wheat
17,43,64,409,Barley
25,86,39,317,chile
27,333,71,397,Rice
14,111,84,611,Tomato
24,57,57,414,Wheat
19,41,70,406,Barley
22,86,39,363,chile
24,288,79,429,Rice
16,127,89,572,Tomato
24,90,53,404,Wheat
17,45,64,411,Barley
20,103,39,305,chile
21,196,76,412,Rice
14,64,86,512,Tomato
21,47,54,444,Wheat
11,46,66,403,Barley
20,114,40,400,chile
27,278,69,389,Rice
14,104,78,574,Tomato
21,58,53,425,Wheat
12,43,61,390,Barley
20,93,38,325,chile
25,210,62,394,Rice
14,69,81,570,Tomato
24,55,50,433,Wheat
8,41,67,395,Barley
20,93,36,300,chile
24,304,78,419,Rice
14,143,89,487,Tomato
21,86,60,431,Wheat
11,49,62,414,Barley
25,115,34,377,chile
21,310,67,422,Rice
14,128,75,604,Tomato
24,39,51,433,Wheat
5,42,69,384,Barley
24,82,34,352,chile
21,201,72,422,Rice
15,73,88,456,Tomato
23,51,60,408,Wheat
20,47,64,393,Barley
19,81,36,336,chile
27,283,74,384,Rice
13,109,84,504,Tomato
24,98,54,401,Wheat
24,49,67,420,Barley
22,95,37,340,chile
27,176,67,408,Rice
14,85,86,480,Tomato
23,30,50,430,Wheat
16,45,60,416,Barley
21,91,38,347,chile
22,273,70,406,Rice
14,136,79,460,Tomato
24,35,50,419,Wheat
17,42,64,383,Barley
18,106,34,305,chile
22,238,60,425,Rice
15,150,88,557,Tomato
22,84,56,440,Wheat
7,46,65,392,Barley
25,104,37,339,chile
25,281,60,424,Rice
15,89,87,571,Tomato
21,34,58,437,Wheat
9,49,61,430,Barley
21,109,35,303,chile
26,187,76,401,Rice
13,126,80,609,Tomato
23,64,54,424,Wheat
8,43,64,386,Barley
19,100,35,300,chile
24,318,76,426,Rice
